SentenceIndex,WordIndex,Token,Threshold
536,0,"그렇다면,0.5
536,1,네게,0.2
536,2,명하노니,0.4
536,3,하품을,0.3
536,4,하도록,0.3
536,5,하라.,0.3
537,0,하품하는,0.4
537,1,걸,0.1
537,2,본,0.1
537,3,지도,0.2
537,4,여러,0.2
537,5,해가,0.2
537,6,되었구나.,0.5
538,0,하품하는,0.4
538,1,모습은,0.3
538,2,짐에게는,0.4
538,3,신기한,0.3
538,4,구경거리니라.,0.7
539,0,자!,0.2
540,0,또,0.1
540,1,하품을,0.3
540,2,하라.,0.3
541,0,명령이니라.",0.7
542,0,왕이,0.2
542,1,말했다.,0.4
543,0,"그렇게,0.4
543,1,말씀하시니까,0.6
543,2,겁이,0.2
543,3,나서......,0.8
544,0,하품이,0.3
544,1,나오지,0.3
544,2,않는군요......",1
545,0,얼굴을,0.3
545,1,붉히며,0.3
545,2,어린,0.2
545,3,왕자가,0.3
545,4,말했다.,0.4
546,0,"어흠!,0.4
547,0,어흠!,0.3
548,0,그렇다면,0.4
548,1,짐이......짐이,1
548,2,명하노니,0.4
548,3,어떤,0.2
548,4,때는,0.2
548,5,하품을,0.3
548,6,하고,0.2
548,7,또,0.1
548,8,어떤,0.2
548,9,때는......",0.9
549,0,하고,0.2
549,1,왕이,0.2
549,2,대답했다.,0.5
550,0,그는,0.2
550,1,뭐라고,0.3
550,2,중얼,0.2
550,3,중얼했다.,0.5
551,0,화가,0.2
551,1,난,0.1
551,2,기색이었다.,0.6
552,0,왜냐하면,0.4
552,1,그,0.1
552,2,왕은,0.2
552,3,자신의,0.3
552,4,권위가,0.3
552,5,존중되기를,0.5
552,6,무엇보다도,0.5
552,7,원하고,0.3
552,8,있었기,0.3
552,9,때문이었다.,0.6
553,0,불복종은,0.4
553,1,용서할,0.3
553,2,수,0.1
553,3,없는,0.2
553,4,것이었다.,0.5
554,0,그는,0.2
554,1,전제,0.2
554,2,군주였다.,0.5
555,0,하지만,0.3
555,1,매우,0.2
555,2,선량했으므로,0.6
555,3,사리에,0.3
555,4,맞는,0.2
555,5,명령을,0.3
555,6,내리는,0.3
555,7,것이었다.,0.5
556,0,"만약에,0.4
556,1,짐이,0.2
556,2,어떤,0.2
556,3,장군더러,0.4
556,4,물새로,0.3
556,5,변하라고,0.4
556,6,명령했는데,0.5
556,7,장군이,0.3
556,8,이,0.1
556,9,명령,0.2
556,10,에,0.1
556,11,따르지,0.3
556,12,않았다면,0.4
556,13,그건,0.2
556,14,장군의,0.3
556,15,잘못이,0.3
556,16,아니니라.,0.5
557,0,그건,0.2
557,1,짐의,0.2
557,2,잘못이니라"라고,0.8
557,3,그는,0.2
557,4,평상시에,0.4
557,5,늘,0.1
557,6,말하곤,0.3
557,7,했다.,0.3
558,0,"앉아도,0.4
558,1,좋을까요?",0.6
559,0,어린,0.2
559,1,왕자가,0.3
559,2,조심스레,0.4
559,3,물었다.,0.4
560,0,"네게,0.3
560,1,앉기를,0.3
560,2,명하노라.",0.6
561,0,흰,0.1
561,1,담비,0.2
561,2,모피로,0.3
561,3,된,0.1
561,4,망토,0.2
561,5,한,0.1
561,6,자락을,0.3
561,7,위엄,0.2
561,8,있게,0.2
561,9,걷어올리며,0.5
561,10,왕이,0.2
561,11,대답했다.,0.5
562,0,그러나,0.3
562,1,어린,0.2
562,2,왕자는,0.3
562,3,의아해,0.3
562,4,하고,0.2
562,5,있었다.,0.4
563,0,별은,0.2
563,1,아주,0.2
563,2,조그마했다.,0.6
564,0,왕은,0.2
564,1,무엇을,0.3
564,2,다스린담?,0.5
565,0,"폐하,,0.4
565,1,한,0.1
565,2,가지,0.2
565,3,여쭈어,0.3
565,4,봐도,0.2
565,5,좋을까요......",1
566,0,"네게,0.3
566,1,명하노니.,0.5
567,0,질문을,0.3
567,1,하라.",0.4
568,0,"폐하......,0.9
569,0,폐하는,0.3
569,1,무엇을,0.3
569,2,다스리고,0.4
569,3,계신지요.",0.6
570,0,"모든,0.3
570,1,것을,0.2
570,2,다스리노라.",0.7
571,0,퍽이나,0.3
571,1,간단히,0.3
571,2,왕이,0.2
571,3,대답했다.,0.5
572,0,"모든,0.3
572,1,것을요?",0.5
573,0,왕은,0.2
573,1,신중한,0.3
573,2,몸짓으로,0.4
573,3,그의,0.2
573,4,별과,0.2
573,5,다른,0.2
573,6,별들과,0.3
573,7,떠돌이,0.3
573,8,별들을,0.3
573,9,가리켰다.,0.5
574,0,"그,0.2
574,1,모든,0.2
574,2,것을요?",0.5
575,0,어린,0.2
575,1,왕자가,0.3
575,2,물었다.,0.4
576,0,"그,0.2
576,1,모든,0.2
576,2,것을,0.2
576,3,다스리노라......",1
577,0,왕이,0.2
577,1,대답했다.,0.5
578,0,그는,0.2
578,1,절대,0.2
578,2,군주였을,0.4
578,3,뿐,0.1
578,4,아니라,0.3
578,5,온,0.1
578,6,우주의,0.3
578,7,군주이기도,0.5
578,8,했던,0.2
578,9,것이다.,0.4
579,0,"그럼,0.3
579,1,별들도,0.3
579,2,폐하에게,0.4
579,3,복종하나요?",0.7
580,0,"물론이니라.,0.7
581,0,즉,0.1
581,1,각,0.1
581,2,복종하노라.,0.6
582,0,규율을,0.3
582,1,어기는,0.3
582,2,것을,0.2
582,3,짐은,0.2
582,4,용서치,0.3
582,5,아니하느,0.4
582,6,니라.",0.4
583,0,왕이,0.2
583,1,말했다.,0.4
584,0,그러한,0.3
584,1,굉장한,0.3
584,2,권력에,0.3
584,3,어린,0.2
584,4,왕자는,0.3
584,5,경탄했다.,0.5
585,0,그도,0.2
585,1,그런,0.2
585,2,권능을,0.3
585,3,가질,0.2
585,4,수,0.1
585,5,있다면,0.3
585,6,의자를,0.3
585,7,뒤로,0.2
585,8,물려,0.2
585,9,놓지,0.2
585,10,않고도,0.3
585,11,하루에,0.3
585,12,마흔,0.2
585,13,네,0.1
585,14,번,0.1
585,15,아니라,,0.4
585,16,일흔,0.2
585,17,두,0.1
585,18,번,,0.2
585,19,아니,0.2
585,20,백,0.1
585,21,번,0.1
585,22,이백,0.2
585,23,번,0.1
585,24,해지는,0.3
585,25,것을,0.2
585,26,볼,0.1
585,27,수,0.1
585,28,있을,0.2
585,29,게,0.1
585,30,아닌가!,0.4
586,0,그래서,0.3
586,1,버리고,0.3
586,2,온,0.1
586,3,그의,0.2
586,4,작은,0.2
586,5,별에,0.2
586,6,대한,0.2
586,7,추억,0.2
586,8,때문에,0.3
586,9,조금,0.2
586,10,슬퍼진,0.3
586,11,어린,0.2
586,12,왕자는,0.3
586,13,용기를,0.3
586,14,내어왕에게,0.5
586,15,청을,0.2
586,16,드려,0.2
586,17,보았다.,0.4
587,0,"저는,0.3
587,1,해가,0.2
587,2,지는,0.2
587,3,것을,0.2
587,4,보고,0.2
587,5,싶습니다......,1
588,0,저의,0.2
588,1,소원을,0.3
588,2,들어주십시요....,1
589,0,..,0.2
590,0,해에게,0.3
590,1,지도록,0.3
590,2,명령해,0.3
590,3,주십시오......",1
591,0,"짐이,0.3
591,1,어떤,0.2
591,2,장군에게,0.4
591,3,나비처럼,0.4
591,4,이,0.1
591,5,꽃에서,0.3
591,6,저,0.1
591,7,꽃으로,0.3
591,8,날아다닐,0.4
591,9,것을,0.2
591,10,명령하,0.3
591,11,거나,0.2
591,12,비극,0.2
591,13,작품을,0.3
591,14,한,0.1
591,15,편,0.1
591,16,쓰라고,0.3
591,17,명령하거나,0.5
591,18,혹은,0.2
591,19,물새로,0.3
591,20,변하도록,0.4
591,21,명령했,0.3
591,22,는데,0.2
591,23,그,0.1
591,24,장군이,0.3
591,25,그,0.1
591,26,명령을,0.3
591,27,받고,0.2
591,28,복종하지,0.4
591,29,않는다면,0.4
591,30,그가,0.2
591,31,잘못일까,,0.5
591,32,짐이,0.2
591,33,잘못일까?",0.6
592,0,"폐하의,0.4
592,1,잘못이시죠.",0.7
593,0,어린,0.2
593,1,왕자가,0.3
593,2,자신,0.2
593,3,있게,0.2
593,4,말했다.,0.4
594,0,"옳으니라.,0.6
595,0,누구에게든,0.5
595,1,그가,0.2
595,2,이행할,0.3
595,3,수,0.1
595,4,있는,0.2
595,5,것을,0.2
595,6,요구해야,0.4
595,7,하는,0.2
595,8,법이니라,0.4
595,9,권위는,0.3
595,10,무엇보다도,0.5
595,11,사리에,0.3
595,12,두어야,0.3
595,13,하느니라.,0.5
596,0,만일,0.2
596,1,내가,0.2
596,2,너의,0.2
596,3,백성에게,0.4
596,4,바,0.1
596,5,다에,0.2
596,6,몸을,0.2
596,7,던지라고,0.4
596,8,명령한다면,0.5
596,9,그들은,0.3
596,10,혁명을,0.3
596,11,일으킬,0.3
596,12,것이니라.,0.5
597,0,내가,0.2
597,1,복,0.1
597,2,종을,0.2
597,3,요구할,0.3
597,4,권한을,0.3
597,5,갖는,0.2
597,6,것은,0.2
597,7,나의,0.2
597,8,명령들이,0.4
597,9,이치에,0.3
597,10,맞는,0.2
597,11,까닭이다.",0.6
598,0,왕이,0.2
598,1,말을,0.2
598,2,계속했다.,0.5
599,0,"그럼,0.3
599,1,제가,0.2
599,2,해지는,0.3
599,3,것을,0.2
599,4,보게,0.2
599,5,해,0.1
599,6,주십사,0.3
599,7,한,0.1
599,8,것은요?",0.5
600,0,한번,0.2
600,1,한,0.1
600,2,질문은,0.3
600,3,절대로,0.3
600,4,잊어버리지,0.5
600,5,않는,0.2
600,6,어린,0.2
600,7,왕자가,0.3
600,8,일깨웠다.,0.5
601,0,"해가,0.3
601,1,지는,0.2
601,2,것을,0.2
601,3,네게,0.2
601,4,보게,0.2
601,5,해주겠노라.,0.6
602,0,짐이,0.2
602,1,요구하겠노라.,0.7
603,0,하지만,0.3
603,1,내,0.1
603,2,통,0.1
603,3,치,0.1
603,4,기술에,0.3
603,5,따라,0.2
603,6,조건이,0.3
603,7,갖추어지기를,0.6
603,8,기다리겠노라.",0.8
604,0,"언제,0.3
604,1,그렇게,0.3
604,2,되나요?",0.5
605,0,어린,0.2
605,1,왕자가,0.3
605,2,물었다.,0.4
606,0,"에헴,,0.4
606,1,에헴!,0.3
607,0,오늘,0.2
607,1,저녁......,0.8
608,0,오늘,0.2
608,1,저녁......,0.8
609,0,일곱,0.2
609,1,시,0.1
609,2,사십,0.2
609,3,분이니라!,0.5
610,0,짐의,0.2
610,1,명령이,0.3
610,2,얼마나,0.3
610,3,잘,0.1
610,4,이행되는지,0.5
610,5,너는,0.2
610,6,보게,0.2
610,7,될,0.1
610,8,것이다.",0.5
611,0,왕이,0.2
611,1,대답했다.,0.5
612,0,어린,0.2
612,1,왕자는,0.3
612,2,하품을,0.3
612,3,했다.,0.3
613,0,해지는,0.3
613,1,것을,0.2
613,2,못,0.1
613,3,보게,0.2
613,4,된,0.1
613,5,것이,0.2
613,6,섭섭했다.,0.5
614,0,그리고,0.3
614,1,벌써,0.2
614,2,조금,0.2
614,3,심심해졌다.,0.6
615,0,"이제,0.3
615,1,저는,0.2
615,2,여기서,0.3
615,3,할,0.1
615,4,일이,0.2
615,5,없군요.,0.4
616,0,다시,0.2
616,1,떠나가,0.3
616,2,보겠습니다.!",0.8
617,0,"떠나지,0.4
617,1,말라.,0.3
618,0,떠나지,0.3
618,1,말라.,0.3
619,0,너를,0.2
619,1,대신으로,0.4
619,2,삼겠노라!",0.6
620,0,신하가,0.3
620,1,한,0.1
620,2,사람,0.2
620,3,있게,0.2
620,4,된,0.1
620,5,것이,0.2
620,6,몹시,0.2
620,7,자랑스러운,0.5
620,8,왕이,0.2
620,9,대답했다.,0.5
621,0,"무슨,0.3
621,1,대신이요?",0.6
622,0,"저......,0.8
623,0,사법,0.2
623,1,대신이니라!",0.7
624,0,"하지만,0.4
624,1,재판할,0.3
624,2,사람이,0.3
624,3,아무도,0.3
624,4,없는데요!",0.6
625,0,"그건,0.3
625,1,모를,0.2
625,2,노릇이지.,0.5
626,0,짐은,0.2
626,1,아직,0.2
626,2,짐의,0.2
626,3,왕국을,0.3
626,4,순시해,0.3
626,5,보지,0.2
626,6,않았느니라.,0.6
627,0,짐,0.1
627,1,은,0.1
627,2,매우,0.2
627,3,연로한데,,0.5
627,4,사륜마차를,0.5
627,5,둘,0.1
627,6,자리도,0.3
627,7,없고,,0.3
627,8,걸어다니자니,0.6
627,9,피곤해지거,0.5
627,10,든.",0.3
628,0,왕이,0.2
628,1,말했다.,0.4
629,0,"아!,0.3
630,0,제가,0.2
630,1,벌써,0.2
630,2,다,0.1
630,3,보았어요.",0.6
631,0,허리를,0.3
631,1,굽혀,0.2
631,2,별의,0.2
631,3,저쪽을,0.3
631,4,다시,0.2
631,5,한번,0.2
631,6,바라보며,0.4
631,7,어린,0.2
631,8,왕자가,0.3
631,9,말했다.,0.4
632,0,"저쪽에도,0.5
632,1,아무도,0.3
632,2,없는데요......",1
633,0,"그럼,0.3
633,1,네,0.1
633,2,자신을,0.3
633,3,심판하거라.,0.6
634,0,그것이,0.3
634,1,가장,0.2
634,2,어려운,0.3
634,3,일이니라.,0.5
635,0,다른,0.2
635,1,사람을,0.3
635,2,심판하는,0.4
635,3,것보다,0.3
635,4,자기,0.2
635,5,자신을,0.3
635,6,심판하는,0.4
635,7,게,0.1
635,8,훨씬,0.2
635,9,더,0.1
635,10,어려운,0.3
635,11,법이거든.,0.5
636,0,네가,0.2
636,1,너,0.1
636,2,스스로를,0.4
636,3,훌륭히,0.3
636,4,심판할,0.3
636,5,수,0.1
636,6,있다면,0.3
636,7,그건,0.2
636,8,네가,0.2
636,9,참으로,0.3
636,10,지혜로운,0.4
636,11,사람인,0.3
636,12,까닭이니라.",0.7
637,0,왕이,0.2
637,1,대답했다.,0.5
638,0,"저는,0.3
638,1,어디서든,0.4
638,2,저를,0.2
638,3,심판할,0.3
638,4,수,0.1
638,5,있어요.,0.4
639,0,여기서,0.3
639,1,살,0.1
639,2,필요는,0.3
639,3,없습니다.",0.6
640,0,어린,0.2
640,1,왕자가,0.3
640,2,말했다.,0.4
641,0,"에헴!,0.4
642,0,에헴!,0.3
643,0,내,0.1
643,1,별,0.1
643,2,어딘가에,0.4
643,3,늙은,0.2
643,4,쥐,0.1
643,5,한,0.1
643,6,마리가,0.3
643,7,있는,0.2
643,8,줄로,0.2
643,9,알고,0.2
643,10,있다.,0.3
644,0,밤,0.1
644,1,이면,0.2
644,2,소리가,0.3
644,3,들리느니라.,0.6
645,0,그,0.1
645,1,늙은,0.2
645,2,쥐를,0.2
645,3,심판하거라.,0.6
646,0,때때로,0.3
646,1,그를,0.2
646,2,사형에,0.3
646,3,처하거라.,0.5
647,0,그러면,0.3
647,1,그의,0.2
647,2,생명이,0.3
647,3,너의,0.2
647,4,심판에,0.3
647,5,달려,0.2
647,6,있게,0.2
647,7,될,0.1
647,8,것이다.,0.4
648,0,그러나,0.3
648,1,매번,0.2
648,2,그에게,0.3
648,3,특사를,0.3
648,4,내려,0.2
648,5,그를,0.2
648,6,아끼도록,0.4
648,7,하라.,0.3
649,0,단,0.1
649,1,한,0.1
649,2,마리밖에,0.4
649,3,없는,0.2
649,4,까닭,0.2
649,5,이니라.",0.5
650,0,왕이,0.2
650,1,대답했다.,0.5
651,0,"저는,0.3
651,1,사형,0.2
651,2,선고를,0.3
651,3,내리는,0.3
651,4,건,0.1
651,5,싫습니다.,0.5
652,0,아무래도,0.4
652,1,가야겠습니다.",0.8
653,0,어린,0.2
653,1,왕자가,0.3
653,2,대답했다.,0.5
654,0,"가지,0.3
654,1,마라.",0.4
655,0,왕이,0.2
655,1,말했다.,0.4
656,0,어린,0.2
656,1,왕자는,0.3
656,2,떠날,0.2
656,3,채비를,0.3
656,4,끝마쳤으나,0.5
656,5,늙은,0.2
656,6,임금을,0.3
656,7,섭섭하게,0.4
656,8,하고,0.2
656,9,싶지,0.2
656,10,않았다.,0.4
657,0,"폐하의,0.4
657,1,명령이,0.3
657,2,준수되길,0.4
657,3,원하신다면,0.5
657,4,제게,0.2
657,5,이치에,0.3
657,6,맞는,0.2
657,7,명령을,0.3
657,8,내려,0.2
657,9,주시,0.2
657,10,면,0.1
657,11,되지,0.2
657,12,않겠습니까.,0.6
658,0,이를테면,0.4
658,1,일,0.1
658,2,분,0.1
658,3,내로,0.2
658,4,떠나도록,0.4
658,5,제게,0.2
658,6,명령하실,0.4
658,7,수,0.1
658,8,있,0.1
658,9,으시잖아요.,0.6
659,0,지금,0.2
659,1,조건이,0.3
659,2,좋은,0.2
659,3,것,0.1
659,4,같습니다......",1
660,0,왕이,0.2
660,1,아무,0.2
660,2,대답도,0.3
660,3,하지,0.2
660,4,않으므로,,0.5
660,5,어린,0.2
660,6,왕자는,0.3
660,7,머뭇거리다가,0.6
660,8,한숨을,0.3
660,9,한,0.1
660,10,번,0.1
660,11,내쉬고는,0.4
660,12,길을,0.2
660,13,떠났다.,0.4
661,0,"너를,0.3
661,1,내,0.1
661,2,대사(大使)로,0.7
661,3,명하노라.",0.6
662,0,왕이,0.2
662,1,황급히,0.3
662,2,외쳤다.,0.4
663,0,그는,0.2
663,1,매우,0.2
663,2,위엄에,0.3
663,3,넘치는,0.3
663,4,표정을,0.3
663,5,짓고,0.2
663,6,있었다.,0.4
664,0,(어른들은,0.5
664,1,참,0.1
664,2,이상하군)하고,0.7
664,3,어린,0.2
664,4,왕자는,0.3
664,5,여행하면서,0.5
664,6,속으로,0.3
664,7,중얼,0.2
664,8,거렸다.,0.4
665,0,11,0.2
665,1,두,0.1
665,2,번째,0.2
665,3,별은,0.2
665,4,허영심에,0.4
665,5,빠진,0.2
665,6,사람이,0.3
665,7,살고,0.2
665,8,있었다.,0.4
666,0,"아!,0.3
667,0,아!,0.2
668,0,저기,0.2
668,1,나를,0.2
668,2,찬양하는,0.4
668,3,사람이,0.3
668,4,찾아오는군!",0.7
669,0,어린,0.2
669,1,왕자를,0.3
669,2,보자마자,0.4
669,3,허영심,0.3
669,4,많은,0.2
669,5,사람이,0.3
669,6,멀리서부터,0.5
669,7,외쳤다.,0.4
670,0,허영심,0.3
670,1,많은,0.2
670,2,사람들에겐,0.5
670,3,다른,0.2
670,4,사람들은,0.4
670,5,모두,0.2
670,6,자기를,0.3
670,7,찬양해,0.3
670,8,주는,0.2
670,9,사람들인,0.4
670,10,것이다.,0.4
671,0,"안녕하세요.,0.7
672,0,야릇한,0.3
672,1,모자를,0.3
672,2,쓰고,0.2
672,3,계시군요.",0.6
673,0,어린,0.2
673,1,왕자가,0.3
673,2,말했다.,0.4
674,0,"답례하기,0.5
674,1,위해서지.,0.5
675,0,나에게,0.3
675,1,사람들이,0.4
675,2,환호를,0.3
675,3,보낼,0.2
675,4,때,0.1
675,5,답례하기,0.4
675,6,위해서지.,0.5
676,0,그런데,0.3
676,1,불행히도,0.4
676,2,이리로,0.3
676,3,지나가는,0.4
676,4,사람이,0.3
676,5,아무도,0.3
676,6,없어.",0.4
677,0,허영심,0.3
677,1,많은,0.2
677,2,사람이,0.3
677,3,대답했다.,0.5
678,0,"아,0.2
678,1,그래요?",0.5
679,0,무슨,0.2
679,1,말인지,0.3
679,2,알아듣지,0.4
679,3,못한,0.2
679,4,어린,0.2
679,5,왕자가,0.3
679,6,말했다.,0.4
680,0,"두,0.2
680,1,손을,0.2
680,2,마주,0.2
680,3,두드려요.",0.6
681,0,허영심,0.3
681,1,많은,0.2
681,2,사람이,0.3
681,3,가르쳐,0.3
681,4,주었다.,0.4
682,0,어린,0.2
682,1,왕자는,0.3
682,2,두,0.1
682,3,손을,0.2
682,4,마주,0.2
682,5,두드렸다.,0.5
683,0,허영심,0.3
683,1,많은,0.2
683,2,사람은,0.3
683,3,모자를,0.3
683,4,들어올리며,0.5
683,5,점잖게,0.3
683,6,답례했다.,0.5
684,0,"왕을,0.3
684,1,방문할,0.3
684,2,때보다,0.3
684,3,더,0.1
684,4,재미있군.",0.6
685,0,어린,0.2
685,1,왕자는,0.3
685,2,속으로,0.3
685,3,중얼거렸다.,0.6
686,0,그래서,0.3
686,1,그는,0.2
686,2,다시,0.2
686,3,두,0.1
686,4,손을,0.2
686,5,마주,0.2
686,6,두드렸다.,0.5
687,0,허영심,0.3
687,1,많은,0.2
687,2,사람이,0.3
687,3,모자를,0.3
687,4,들어올리며,0.5
687,5,다시,0.2
687,6,답례를,0.3
687,7,했다.,0.3
688,0,오,0.1
688,1,분쯤,0.2
688,2,되풀이하고,0.5
688,3,나니,0.2
688,4,어린,0.2
688,5,왕자는,0.3
688,6,그,0.1
688,7,장난이,0.3
688,8,재미없어졌다.,0.7
689,0,"모자가,0.4
689,1,떨어지게,0.4
689,2,하려면,0.3
689,3,어떻게,0.3
689,4,해야지?",0.5
690,0,그가,0.2
690,1,물었다.,0.4
691,0,그러나,0.3
691,1,허영심,0.3
691,2,많은,0.2
691,3,사람은,0.3
691,4,그의,0.2
691,5,말을,0.2
691,6,듣지,0.2
691,7,못했다.,0.4
692,0,허영심,0.3
692,1,많은,0.2
692,2,사람들에게는,0.6
692,3,오로지,0.3
692,4,찬양의,0.3
692,5,말만이,0.3
692,6,들리는,0.3
692,7,법이다.,0.4
693,0,"너는,0.3
693,1,정말로,0.3
693,2,나를,0.2
693,3,찬양하지?",0.6
694,0,그가,0.2
694,1,어린,0.2
694,2,왕자에게,0.4
694,3,물었다.,0.4
695,0,"찬양한다는,0.6
695,1,게,0.1
695,2,뭐지?",0.4
696,0,"찬양한다는,0.6
696,1,건,0.1
696,2,내가,0.2
696,3,이,0.1
696,4,별에서,0.3
696,5,가장,0.2
696,6,미남이고,0.4
696,7,가장,0.2
696,8,옷을,0.2
696,9,잘,0.1
696,10,입고,0.2
696,11,가장,0.2
696,12,부,0.1
696,13,자고,0.2
696,14,가장,0.2
696,15,똑똑하다고,0.5
696,16,인정해,0.3
696,17,주는,0.2
696,18,거지.",0.4
697,0,"하지만,0.4
697,1,이,0.1
697,2,별엔,0.2
697,3,아저씨,0.3
697,4,혼자밖에,0.4
697,5,없잖아!",0.5
698,0,"나를,0.3
698,1,기쁘게,0.3
698,2,해줘.,0.3
699,0,그래도,0.3
699,1,나를,0.2
699,2,찬양해,0.3
699,3,줘.",0.3
700,0,"아저씨를,0.5
700,1,찬양해,0.3
700,2,그런데,0.3
700,3,그게,0.2
700,4,아저씨에게,0.5
700,5,무슨,0.2
700,6,상관이,0.3
700,7,있지?",0.4
701,0,어깨를,0.3
701,1,조금,0.2
701,2,들썩하면서,0.5
701,3,어린,0.2
701,4,왕자가,0.3
701,5,말했다.,0.4
702,0,그리고,0.3
702,1,그는,0.2
702,2,그,0.1
702,3,별을,0.2
702,4,떠났다.,0.4
703,0,(어른들은,0.5
703,1,정말,0.2
703,2,이상하군)하고,0.7
703,3,어린,0.2
703,4,왕자는,0.3
703,5,여행하면서,0.5
703,6,속으로,0.3
703,7,중얼거렸다,0.5
703,8,12,0.2
703,9,그,0.1
703,10,다음,0.2
703,11,별에는,0.3
703,12,술꾼이,0.3
703,13,살고,0.2
703,14,있었다.,0.4
704,0,그,0.1
704,1,방문은,0.3
704,2,매우,0.2
704,3,짧았지만,0.4
704,4,어린,0.2
704,5,왕자를,0.3
704,6,깊은,0.2
704,7,우울에,0.3
704,8,빠뜨렸다.,0.5
705,0,"뭘,0.2
705,1,하고,0.2
705,2,있어요?",0.5
706,0,빈병,0.2
706,1,한,0.1
706,2,무더기와,0.4
706,3,술이,0.2
706,4,가득,0.2
706,5,차,0.1
706,6,있는,0.2
706,7,병,0.1
706,8,한,0.1
706,9,무더기를,0.4
706,10,앞에,0.2
706,11,놓고,0.2
706,12,말없이,0.3
706,13,앉아,0.2
706,14,있는,0.2
706,15,술꾼을,0.3
706,16,보고,0.2
706,17,그가,0.2
706,18,말했다.,0.4
707,0,"술을,0.3
707,1,마시지.",0.5
708,0,침울한,0.3
708,1,표정으로,0.4
708,2,술꾼이,0.3
708,3,대꾸했다.,0.5
709,0,"왜,0.2
709,1,술을,0.2
709,2,마셔요?",0.5
710,0,어린,0.2
710,1,왕자가,0.3
710,2,그에게,0.3
710,3,물었다.,0.4
711,0,"잊기,0.3
711,1,위해서지.",0.6
712,0,술꾼이,0.3
712,1,대답했다.,0.5
713,0,"무엇을,0.4
713,1,잊기,0.2
713,2,위해서예요?",0.7
714,0,측은한,0.3
714,1,생각이,0.3
714,2,든,0.1
714,3,어린,0.2
714,4,왕자가,0.3
714,5,물었다.,0.4
715,0,"부끄럽다는,0.6
715,1,걸,0.1
715,2,잊기,0.2
715,3,위해서지.",0.6
716,0,머리를,0.3
716,1,숙이며,0.3
716,2,술꾼이,0.3
716,3,대답했다.,0.5
717,0,"뭐가,0.3
717,1,부끄럽다는,0.5
717,2,거지요?",0.5
718,0,그를,0.2
718,1,돕고,0.2
718,2,싶은,0.2
718,3,어린,0.2
718,4,왕자가,0.3
718,5,캐물었다.,0.5
719,0,"술을,0.3
719,1,마시는,0.3
719,2,게,0.1
719,3,부끄러워!",0.6
720,0,이렇게,0.3
720,1,말하고,0.3
720,2,술꾼은,0.3
720,3,침묵을,0.3
720,4,지켰다.,0.4
721,0,그래서,0.3
721,1,난처해진,0.4
721,2,어린,0.2
721,3,왕자는,0.3
721,4,길을,0.2
721,5,떠나,0.2
721,6,버렸다.,0.4
722,0,(어른들은,0.5
722,1,정말,0.2
722,2,참,0.1
722,3,이상하군)하고,0.7
722,4,어린,0.2
722,5,왕자는,0.3
722,6,여행을,0.3
722,7,하면서,0.3
722,8,혼자,0.2
722,9,속으로,0.3
722,10,중얼거렸다.,0.6
723,0,13,0.2
723,1,네,0.1
723,2,번째,0.2
723,3,별은,0.2
723,4,실업가의,0.4
723,5,별이었다.,0.5
724,0,그,0.1
724,1,사람은,0.3
724,2,어찌나,0.3
724,3,바쁜지,0.3
724,4,어린,0.2
724,5,왕자가,0.3
724,6,도착했을,0.4
724,7,때도,0.2
724,8,고개조차,0.4
724,9,들지,0.2
724,10,않았다.,0.4
725,0,"안녕하세요.,0.7
726,0,담뱃불이,0.4
726,1,꺼졌군요.",0.6
727,0,그가,0.2
727,1,말했다.,0.4
728,0,"셋에,0.3
728,1,다,0.1
728,2,둘을,0.2
728,3,더하면,0.3
728,4,다섯,,0.3
728,5,다섯,0.2
728,6,하고,0.2
728,7,일곱을,0.3
728,8,더하면,0.3
728,9,열,0.1
728,10,둘,,0.2
728,11,열,0.1
728,12,둘에,0.2
728,13,셋을,0.2
728,14,더하면,0.3
728,15,열,0.1
728,16,다섯.,0.3
729,0,안녕.,0.3
730,0,열,0.1
730,1,다섯에,0.3
730,2,일곱을,0.3
730,3,더하면,0.3
730,4,스물,0.2
730,5,둘,,0.2
730,6,스물,0.2
730,7,둘에,0.2
730,8,여섯,0.2
730,9,을,0.1
730,10,더하면,0.3
730,11,스물,0.2
730,12,여덟.,0.3
731,0,다시,0.2
731,1,담뱃불,0.3
731,2,붙일,0.2
731,3,시간이,0.3
731,4,없어.,0.3
732,0,스물,0.2
732,1,여섯에,0.3
732,2,다섯을,0.3
732,3,더하면,0.3
732,4,서른,0.2
732,5,하나라.,0.4
733,0,휴우!,0.3
734,0,그러니까,0.4
734,1,5억,0.2
734,2,1백,0.2
734,3,6십,0.2
734,4,2만,0.2
734,5,2천,0.2
734,6,7백,0.2
734,7,3십,0.2
734,8,1이,0.2
734,9,되,0.1
734,10,는구나.",0.5
735,0,"무엇이,0.4
735,1,5억이야?",0.6
